Student_ID,Attendance,Study_Hours,CGPA,Internal_Marks,Assignment_Score,Communication_Skills,Project_Score,Placement_Status
STU01727,76.91,2.73,2.85,63.38,61.86,High,81.7,Placed
STU01728,97.86,7.71,3.94,83.07,100.0,Low,94.48,Placed
STU01729,90.0,2.14,3.11,73.8,79.97,Medium,77.27,Placed
STU01730,81.45,1.93,2.81,81.05,55.65,Low,71.88,Placed
STU01731,68.17,7.39,3.61,83.14,73.06,High,97.88,Placed
STU01732,81.83,2.88,3.05,83.01,70.89,Medium,78.63,Placed
STU01733,77.66,3.76,2.9,72.91,70.01,High,78.63,Placed
STU01734,73.32,5.28,3.34,83.05,69.77,Low,92.43,Placed
STU01735,60.62,5.04,2.96,71.84,65.75,High,92.99,Placed
STU01736,93.12,7.38,3.69,80.36,90.36,Medium,96.26,Placed
STU01737,74.34,6.61,3.4,71.68,74.29,Low,84.33,Placed
STU01738,63.37,6.8,3.39,82.33,67.99,Medium,92.67,Placed
STU01739,70.81,7.43,3.49,83.24,72.86,Medium,95.76,Placed
STU01740,72.81,3.63,3.16,81.81,55.83,Medium,88.03,Placed
STU01741,90.58,3.9,3.36,81.36,80.46,Medium,84.75,Placed
STU01742,86.55,4.94,3.37,90.55,80.42,Medium,92.97,Placed
STU01743,88.08,3.77,2.98,76.67,74.57,Low,86.0,Placed
STU01744,55.47,9.86,3.53,87.38,68.18,High,98.59,Placed
STU01745,72.89,8.33,3.6,81.62,59.22,High,100.0,Placed
STU01746,75.7,2.48,2.86,69.8,70.25,Low,83.24,Placed
STU01747,55.83,1.05,2.34,71.67,50.0,Medium,65.05,Not Placed
STU01748,66.17,1.39,2.48,69.26,50.0,Medium,77.33,Placed
STU01749,87.69,3.2,3.06,80.92,70.69,High,81.42,Placed
STU01750,60.9,2.03,2.58,72.67,58.49,Low,73.58,Not Placed
STU01751,78.02,5.8,3.16,73.97,67.89,Medium,87.68,Placed
STU01752,64.25,8.72,3.78,90.69,75.44,High,100.0,Placed
STU01753,55.52,7.63,2.92,70.69,59.36,Medium,95.66,Placed
STU01754,65.37,2.94,2.89,77.81,58.58,Medium,82.16,Placed
STU01755,96.96,4.59,3.39,87.05,86.65,Low,89.4,Placed
STU01756,89.47,5.57,3.58,81.01,81.59,Medium,91.4,Placed
STU01757,96.26,8.29,3.99,93.69,99.22,High,100.0,Placed
STU01758,75.98,8.55,3.72,86.68,78.48,Medium,95.92,Placed
STU01759,59.72,9.19,3.61,87.54,59.63,Medium,97.21,Placed
STU01760,78.56,5.58,3.39,76.46,69.03,Medium,91.55,Placed
STU01761,74.54,7.25,3.41,81.94,70.09,Low,89.02,Placed
STU01762,91.31,2.01,3.08,69.87,64.44,Medium,85.01,Placed
STU01763,59.22,6.09,2.89,83.22,62.85,High,78.71,Placed
STU01764,75.99,3.24,2.87,64.43,64.47,Low,76.66,Placed
STU01765,61.45,4.89,3.03,74.59,60.94,Medium,83.06,Placed
STU01766,68.96,6.71,3.44,76.62,73.41,Low,87.79,Placed
STU01767,86.71,3.31,3.12,80.77,78.84,Low,88.0,Placed
STU01768,75.47,1.47,2.54,80.14,62.23,High,66.8,Placed
STU01769,71.16,1.09,2.62,74.66,50.0,Medium,68.53,Placed
STU01770,71.96,1.2,2.41,83.71,59.65,Low,68.1,Placed
STU01771,74.76,1.08,2.8,66.65,59.36,Medium,79.32,Placed
STU01772,88.76,1.99,2.87,67.91,85.12,Low,84.92,Placed
STU01773,93.36,3.16,2.89,70.25,79.2,High,82.85,Placed
STU01774,96.08,2.99,2.96,76.13,83.13,Low,74.02,Placed
STU01775,88.84,9.88,4.0,82.87,95.14,High,100.0,Placed
STU01776,68.56,3.75,2.86,70.59,61.41,Low,88.99,Placed
STU01777,84.59,2.15,3.14,80.74,69.0,Medium,80.8,Placed
STU01778,73.82,5.91,3.09,70.86,69.18,High,80.47,Placed
STU01779,65.95,8.72,3.55,76.98,74.99,Medium,100.0,Placed
STU01780,91.16,7.1,3.52,80.29,92.96,Low,91.59,Placed
STU01781,56.65,3.66,2.58,69.38,50.0,Medium,77.73,Placed
STU01782,93.78,6.05,3.82,90.86,93.2,Medium,91.86,Placed
STU01783,74.84,7.43,3.32,75.3,81.46,High,88.26,Placed
STU01784,82.4,7.55,3.71,80.88,78.3,High,100.0,Placed
STU01785,83.35,7.0,3.61,86.22,76.9,Medium,96.07,Placed
STU01786,93.49,8.84,3.97,91.7,98.99,High,100.0,Placed
STU01787,82.38,8.83,3.89,93.8,83.87,Medium,95.15,Placed
STU01788,81.4,6.21,3.23,81.09,72.48,High,88.21,Placed
STU01789,57.87,4.87,3.1,77.81,66.2,Medium,82.59,Placed
STU01790,77.29,6.77,3.71,87.45,71.36,High,91.56,Placed
STU01791,61.46,8.36,3.43,79.87,60.12,Low,98.4,Placed
STU01792,86.71,1.05,3.07,75.49,62.82,High,76.13,Placed
STU01793,77.03,9.93,3.83,77.15,87.79,Low,100.0,Placed
STU01794,84.25,2.65,2.97,80.12,70.78,Low,83.6,Placed
STU01795,56.79,5.23,3.1,78.28,67.45,Low,84.3,Placed
STU01796,58.65,8.85,3.39,84.54,63.85,Medium,98.85,Placed
STU01797,85.8,3.03,2.78,59.32,74.13,Medium,76.58,Placed
STU01798,58.1,5.29,2.67,71.85,64.12,Medium,78.38,Placed
STU01799,58.06,2.19,2.76,68.83,50.0,High,71.68,Placed
STU01800,55.52,4.56,2.69,79.75,57.31,Low,81.41,Placed
STU01801,96.13,2.59,3.05,79.71,68.69,High,77.01,Placed
STU01802,86.71,4.27,3.02,77.47,87.74,Medium,90.68,Placed
STU01803,70.19,4.36,3.1,75.03,70.2,Medium,92.85,Placed
STU01804,67.75,9.94,3.64,85.66,74.93,Medium,100.0,Placed
STU01805,70.04,9.95,3.72,80.0,85.87,High,100.0,Placed
STU01806,88.31,2.03,2.92,74.6,79.63,Medium,78.4,Placed
STU01807,83.44,7.53,3.47,78.77,76.62,High,100.0,Placed
STU01808,62.96,1.47,2.39,79.98,50.0,High,81.62,Placed
STU01809,62.49,1.27,2.59,78.41,56.88,Low,72.4,Placed
STU01810,59.23,1.95,2.49,75.25,50.0,Low,72.85,Not Placed
STU01811,83.39,9.69,3.97,80.24,93.4,Medium,100.0,Placed
STU01812,87.87,9.47,4.0,92.32,94.12,Medium,98.04,Placed
STU01813,66.4,2.75,2.6,72.13,61.7,Medium,67.49,Placed
STU01814,55.9,2.46,2.76,79.19,50.16,High,70.78,Placed
STU01815,58.53,3.16,2.48,71.38,51.96,Medium,74.63,Placed
STU01816,96.62,5.64,3.58,82.89,76.6,High,87.32,Placed
STU01817,67.7,6.13,3.2,79.59,71.39,Medium,96.55,Placed
STU01818,88.08,2.99,3.17,69.03,78.82,Medium,75.36,Placed
STU01819,81.86,7.81,3.81,81.94,76.48,Medium,92.09,Placed
STU01820,71.42,3.79,2.88,76.48,56.47,Medium,72.24,Placed
STU01821,63.84,9.3,3.65,89.45,77.08,High,96.83,Placed
STU01822,60.22,6.91,3.24,76.12,65.07,High,89.22,Placed
STU01823,81.45,4.93,2.87,74.24,63.09,Medium,83.16,Placed
STU01824,88.31,8.11,3.55,74.63,85.04,Medium,96.57,Placed
STU01825,82.69,8.36,3.65,91.14,88.12,Medium,95.15,Placed
STU01826,77.8,3.61,2.87,80.07,72.15,Medium,75.72,Placed
STU01827,56.8,4.06,2.53,73.63,50.0,Medium,80.52,Placed
STU01828,96.65,9.42,4.0,90.03,99.7,Medium,99.35,Placed
STU01829,89.34,2.48,2.96,83.32,68.65,Low,83.5,Placed
STU01830,67.59,1.38,2.44,65.24,61.15,Medium,64.73,Not Placed
STU01831,97.14,5.09,3.28,74.81,89.02,High,84.25,Placed
STU01832,80.88,8.21,3.69,89.57,80.33,Medium,100.0,Placed
STU01833,80.04,7.95,3.25,83.95,75.93,Medium,100.0,Placed
STU01834,87.17,9.28,3.92,81.13,84.96,High,95.99,Placed
STU01835,89.91,5.8,3.48,79.08,95.19,Medium,97.41,Placed
STU01836,83.23,1.9,2.82,82.28,66.24,Medium,85.07,Placed
STU01837,60.51,6.3,2.87,76.47,59.9,High,91.59,Placed
STU01838,69.55,8.01,3.53,86.27,73.37,Low,95.95,Placed
STU01839,94.91,1.84,2.79,67.73,72.66,Medium,66.96,Placed
STU01840,64.66,2.55,2.48,73.06,53.75,Low,75.34,Placed
STU01841,71.0,1.11,2.59,63.97,55.34,Low,75.17,Placed
STU01842,73.58,6.34,3.61,73.39,72.98,Medium,94.95,Placed
STU01843,73.89,8.98,3.71,88.19,73.48,Medium,100.0,Placed
STU01844,81.36,7.04,3.4,88.01,86.55,Low,89.04,Placed
STU01845,95.55,9.84,4.0,86.73,97.64,High,100.0,Placed
STU01846,65.35,1.57,2.61,68.54,50.0,High,62.23,Placed
STU01847,60.22,9.13,3.62,91.94,66.34,High,100.0,Placed
STU01848,63.49,8.33,3.86,85.38,64.46,Medium,95.79,Placed
STU01849,93.14,3.83,3.11,77.04,82.6,Medium,82.55,Placed
STU01850,82.77,9.76,3.99,96.39,95.87,Medium,100.0,Placed
STU01851,67.29,3.59,3.03,74.6,55.27,Low,79.68,Placed
STU01852,90.09,9.0,4.0,84.73,83.02,Medium,97.64,Placed
STU01853,92.04,8.93,3.68,88.2,89.25,Medium,100.0,Placed
STU01854,91.4,7.82,3.79,81.96,88.89,High,89.65,Placed
STU01855,94.51,6.07,3.8,84.89,81.44,High,98.99,Placed
STU01856,65.85,2.08,2.98,69.2,50.32,Medium,82.3,Placed
STU01857,87.47,5.79,3.54,83.36,79.03,High,89.18,Placed
STU01858,74.8,4.21,2.95,75.72,67.38,Low,80.44,Placed
STU01859,91.21,8.13,3.69,89.07,83.62,High,93.18,Placed
STU01860,86.33,7.82,4.0,92.29,91.01,Medium,98.74,Placed
STU01861,88.39,9.2,4.0,90.76,100.0,Medium,100.0,Placed
STU01862,83.21,1.13,2.54,72.46,73.55,High,71.08,Placed
STU01863,62.63,8.28,3.4,80.45,66.45,Medium,100.0,Placed
STU01864,78.44,9.45,3.89,89.73,90.1,Medium,94.05,Placed
STU01865,97.34,8.1,4.0,82.44,100.0,Medium,96.67,Placed
STU01866,95.31,2.17,2.87,62.7,77.5,Low,81.7,Placed
STU01867,56.86,1.73,2.27,73.05,50.0,High,81.44,Placed
STU01868,62.09,1.19,2.11,68.71,52.33,Low,64.17,Not Placed
STU01869,60.66,6.66,3.31,79.14,68.81,High,96.53,Placed
STU01870,86.22,6.67,3.49,87.28,79.1,Medium,87.5,Placed
STU01871,90.16,9.88,4.0,84.34,100.0,Medium,100.0,Placed
STU01872,64.18,4.58,3.11,73.83,70.09,Low,85.35,Placed
STU01873,76.75,3.99,3.03,72.17,73.66,Medium,79.85,Placed
STU01874,91.15,6.62,3.59,85.96,97.0,Medium,92.08,Placed
STU01875,86.51,8.43,3.84,78.18,74.0,High,93.46,Placed
STU01876,78.32,9.43,3.85,82.35,89.52,Medium,100.0,Placed
STU01877,80.38,8.23,3.88,87.97,85.58,High,95.74,Placed
STU01878,76.86,4.84,3.18,72.09,77.17,High,83.12,Placed
STU01879,67.79,6.71,3.19,75.01,62.62,Low,86.44,Placed
STU01880,79.3,8.71,3.9,75.77,81.52,High,97.8,Placed
STU01881,84.62,5.42,3.52,85.22,84.35,High,91.72,Placed
STU01882,92.55,2.95,2.88,71.12,71.53,Medium,80.01,Placed
STU01883,82.36,2.53,3.09,71.64,69.92,Medium,93.59,Placed
STU01884,87.73,1.0,2.77,66.78,68.09,Medium,73.49,Placed
STU01885,61.88,7.46,3.34,77.99,65.72,High,92.83,Placed
STU01886,74.85,2.0,2.82,65.98,64.31,Low,83.92,Placed
STU01887,55.4,3.19,2.48,79.41,50.0,Low,77.27,Placed
STU01888,65.61,3.68,2.93,63.23,53.85,Low,81.16,Placed
STU01889,86.24,6.04,3.39,78.47,81.29,Medium,90.35,Placed
STU01890,97.65,4.58,3.18,78.7,79.66,Low,86.94,Placed
STU01891,59.26,7.07,3.05,72.72,71.01,Medium,94.52,Placed
STU01892,72.26,1.5,2.64,72.79,52.52,Medium,81.17,Placed
STU01893,89.4,2.12,2.77,69.2,77.59,Low,82.05,Placed
STU01894,63.77,5.49,3.27,86.92,57.24,Low,91.04,Placed
STU01895,78.87,4.03,3.22,73.0,74.42,Medium,86.28,Placed
STU01896,86.52,3.66,3.3,67.81,65.55,High,95.49,Placed
STU01897,81.49,1.6,2.73,66.29,73.45,Medium,73.15,Placed
STU01898,63.09,9.06,3.59,85.06,79.46,Medium,100.0,Placed
STU01899,70.28,7.23,3.21,77.92,69.59,Low,97.42,Placed
STU01900,88.7,2.09,3.04,80.29,67.29,High,84.85,Placed
STU01901,78.83,1.59,2.73,75.24,65.57,Medium,71.63,Placed
STU01902,55.22,9.77,3.63,80.37,59.34,Medium,100.0,Placed
STU01903,87.72,7.13,3.89,84.22,86.78,High,100.0,Placed
STU01904,56.52,4.76,2.72,70.72,50.0,Low,87.02,Placed
STU01905,87.07,7.32,3.63,93.03,85.07,Low,90.94,Placed
STU01906,63.71,7.81,3.43,84.56,65.52,Low,99.77,Placed
STU01907,96.2,8.02,3.76,94.53,91.23,Medium,87.04,Placed
STU01908,70.82,5.3,3.08,81.16,77.79,Medium,85.23,Placed
STU01909,69.06,4.87,3.09,76.76,69.54,Medium,86.17,Placed
STU01910,61.4,1.1,2.29,62.35,50.0,Medium,67.82,Not Placed
STU01911,68.14,9.34,3.87,87.44,72.27,High,100.0,Placed
STU01912,92.7,6.43,3.38,80.23,93.59,Medium,92.16,Placed
STU01913,97.84,2.83,3.31,79.26,87.57,Medium,78.95,Placed
STU01914,70.84,9.28,3.8,84.59,71.19,Medium,100.0,Placed
STU01915,74.29,9.23,3.66,73.71,86.33,Low,100.0,Placed
STU01916,86.05,9.9,3.89,92.95,95.14,High,94.91,Placed
STU01917,93.11,8.87,3.66,83.72,84.43,High,100.0,Placed
STU01918,80.5,9.98,3.84,78.95,86.92,Medium,100.0,Placed
STU01919,71.84,3.2,2.96,77.99,61.26,Medium,85.98,Placed
STU01920,72.74,8.58,3.62,79.16,79.23,Low,100.0,Placed
STU01921,84.91,8.41,3.96,90.32,80.23,High,99.72,Placed
STU01922,55.14,3.08,2.45,73.76,50.0,High,77.74,Placed
STU01923,81.64,1.89,2.86,79.46,62.23,High,76.9,Placed
STU01924,70.29,9.81,3.67,83.22,77.46,Medium,100.0,Placed
STU01925,89.15,3.66,2.99,73.84,74.2,High,85.26,Placed
STU01926,59.0,8.84,3.44,78.21,67.92,Low,97.86,Placed
STU01927,80.29,1.04,2.51,66.51,64.2,Medium,74.5,Placed
STU01928,75.68,1.19,2.33,67.9,69.76,Medium,68.84,Placed
STU01929,82.62,5.19,3.24,77.84,81.9,High,84.94,Placed
STU01930,57.79,3.15,2.61,67.13,58.58,High,81.22,Placed
STU01931,79.94,7.21,3.72,78.93,77.69,High,100.0,Placed
STU01932,79.14,6.09,3.49,81.35,70.56,High,89.5,Placed
STU01933,79.11,1.7,2.87,72.32,68.19,Medium,78.71,Placed
STU01934,80.95,2.46,2.94,69.6,67.05,High,72.3,Placed
STU01935,84.09,4.49,3.24,82.97,80.13,Low,95.36,Placed
STU01936,89.61,2.67,2.81,82.59,69.41,Medium,84.18,Placed
STU01937,66.6,8.13,3.49,86.71,76.56,Low,93.25,Placed
STU01938,90.48,4.74,3.41,77.3,80.56,High,86.81,Placed
STU01939,76.42,1.84,2.89,74.44,58.9,High,83.64,Placed
STU01940,58.31,5.36,3.03,84.08,55.53,Low,86.91,Placed
STU01941,57.52,1.82,2.57,64.99,50.0,Medium,77.51,Not Placed
STU01942,69.37,2.16,2.46,73.43,61.62,Low,68.99,Not Placed
STU01943,88.75,3.16,3.01,68.83,73.27,Medium,84.26,Placed
STU01944,85.43,8.74,3.91,95.29,91.62,Medium,100.0,Placed
STU01945,88.91,9.32,4.0,85.85,96.14,Medium,100.0,Placed
STU01946,77.24,8.44,3.65,94.97,86.53,Medium,96.41,Placed
STU01947,73.93,4.01,2.95,84.01,72.08,Medium,81.43,Placed
STU01948,61.34,3.45,2.79,72.96,65.3,Low,80.33,Placed
STU01949,69.11,5.94,3.01,72.51,65.33,Medium,84.05,Placed
STU01950,73.66,7.5,3.72,85.62,85.18,Medium,100.0,Placed
STU01951,58.81,9.94,3.49,81.0,72.57,High,94.52,Placed
STU01952,64.49,2.18,2.26,65.08,50.0,Medium,74.44,Not Placed
STU01953,80.72,1.44,2.68,63.86,60.01,High,76.19,Placed
STU01954,86.63,7.25,3.89,84.13,88.85,Medium,100.0,Placed
STU01955,97.93,8.49,4.0,82.45,100.0,Medium,89.48,Placed
STU01956,95.12,8.62,4.0,90.76,90.85,High,93.8,Placed
STU01957,82.63,7.11,3.56,87.69,77.84,Medium,92.09,Placed
STU01958,73.11,9.59,3.76,88.84,79.05,Medium,100.0,Placed
STU01959,82.36,5.6,3.09,78.83,72.5,High,85.81,Placed
STU01960,88.78,9.22,3.63,79.25,82.42,Low,98.19,Placed
STU01961,60.09,9.71,3.64,84.67,58.89,High,100.0,Placed
STU01962,72.63,8.62,3.83,89.92,76.68,Medium,96.34,Placed
STU01963,91.11,3.79,3.24,75.91,80.77,Medium,87.29,Placed
STU01964,71.5,2.77,2.83,74.57,64.44,Low,79.8,Placed
STU01965,79.59,5.93,3.57,82.13,68.3,Low,95.09,Placed
STU01966,80.27,5.08,3.26,87.49,66.38,Medium,95.39,Placed
STU01967,62.93,8.9,3.51,86.38,68.88,High,96.75,Placed
STU01968,70.58,1.9,2.47,72.7,57.18,High,74.06,Placed
STU01969,69.38,3.32,3.09,68.52,66.52,Medium,77.63,Placed
STU01970,56.13,7.77,3.34,80.89,67.51,Medium,87.63,Placed
STU01971,56.04,1.85,2.23,65.95,50.0,Medium,70.95,Not Placed
STU01972,90.76,3.89,3.02,75.41,81.43,Medium,83.48,Placed
STU01973,66.74,4.48,3.11,69.52,56.79,Medium,88.53,Placed
STU01974,77.28,6.6,3.24,73.49,77.08,Low,93.52,Placed
STU01975,67.85,2.42,2.91,74.57,56.17,High,80.21,Placed
STU01976,95.45,8.75,3.58,88.53,100.0,High,100.0,Placed
STU01977,66.15,5.03,3.21,75.57,65.96,High,85.59,Placed
STU01978,73.48,9.25,3.81,83.76,76.92,High,100.0,Placed
STU01979,92.53,5.21,3.44,90.15,80.09,Medium,91.21,Placed
STU01980,91.2,3.48,3.11,75.87,76.39,High,77.16,Placed
STU01981,63.0,2.28,2.82,73.2,50.0,Medium,81.19,Placed
STU01982,89.51,1.03,2.85,73.67,68.33,Low,75.96,Placed
STU01983,74.7,5.79,3.1,70.51,71.27,Medium,88.06,Placed
STU01984,75.77,1.96,2.42,71.94,64.31,Medium,75.88,Placed
STU01985,60.74,4.53,2.87,71.13,60.84,High,84.6,Placed
STU01986,58.47,6.3,3.07,76.72,61.28,Medium,90.39,Placed
STU01987,86.3,3.48,2.84,76.29,64.7,Medium,78.4,Placed
STU01988,76.35,2.58,2.77,82.99,56.48,Low,85.74,Placed
STU01989,73.78,7.97,3.47,75.01,74.31,Medium,88.3,Placed
STU01990,86.37,9.52,3.98,92.03,96.57,High,100.0,Placed
STU01991,87.92,1.9,2.96,79.9,74.76,High,75.68,Placed
STU01992,61.83,2.4,2.76,69.95,50.17,High,73.81,Placed
STU01993,81.24,9.64,4.0,91.0,100.0,High,95.55,Placed
STU01994,60.82,1.34,2.26,75.28,57.05,Medium,78.45,Not Placed
STU01995,87.31,9.8,4.0,84.18,100.0,High,100.0,Placed
STU01996,83.25,1.04,2.66,73.18,68.93,Medium,70.57,Placed
STU01997,96.13,8.86,3.82,87.88,100.0,Medium,100.0,Placed
STU01998,57.97,3.77,2.74,75.6,54.98,High,79.17,Placed
STU01999,57.45,9.45,3.81,89.54,58.47,Medium,100.0,Placed
STU02000,67.13,3.85,2.84,74.91,53.96,High,76.3,Placed
STU02001,66.25,6.89,3.04,79.02,67.34,High,89.24,Placed
STU02002,65.62,1.72,2.5,65.41,53.42,Medium,70.25,Placed
STU02003,93.97,3.18,2.95,76.28,78.97,Low,76.05,Placed
STU02004,65.73,7.96,3.56,80.34,73.11,Medium,100.0,Placed
STU02005,66.69,5.76,3.19,72.17,53.01,Medium,84.33,Placed
STU02006,87.65,9.35,3.94,84.76,96.21,High,100.0,Placed
STU02007,74.34,4.86,3.04,77.88,69.42,High,81.59,Placed
STU02008,88.4,8.83,3.87,88.6,91.08,Low,93.83,Placed
STU02009,57.81,5.04,2.87,68.15,61.93,Medium,86.45,Placed
STU02010,75.97,9.81,3.75,80.26,78.94,High,99.85,Placed
STU02011,56.45,9.64,3.33,83.63,67.65,Low,89.72,Placed
STU02012,57.69,3.96,2.88,77.11,54.75,High,83.0,Placed
STU02013,93.98,8.97,3.95,91.81,91.98,Medium,95.9,Placed
STU02014,60.99,8.63,3.48,88.65,57.66,High,87.15,Placed
STU02015,77.89,2.9,2.9,77.44,59.09,Medium,83.13,Placed
STU02016,72.68,6.62,3.38,78.5,72.61,Medium,99.49,Placed
STU02017,69.94,1.65,2.37,69.03,54.42,Low,70.05,Placed
STU02018,93.69,8.53,3.68,92.5,95.44,High,100.0,Placed
STU02019,55.94,2.57,2.39,82.46,50.0,Low,78.02,Placed
STU02020,83.54,1.64,2.81,76.01,58.87,Medium,79.69,Placed
STU02021,,4.6,3.28,82.01,86.77,Medium,86.13,Placed
STU02022,79.09,6.19,3.31,83.37,75.85,High,87.52,Placed
STU02023,95.28,8.69,4.0,88.12,100.0,Medium,100.0,Placed
STU02024,57.25,9.77,3.3,85.38,65.62,Medium,100.0,Placed
STU02025,73.01,4.96,2.98,80.74,56.15,Low,78.36,Placed
STU02026,66.19,1.54,2.76,74.88,50.0,Medium,74.06,Placed
STU02027,86.43,7.74,3.7,82.82,84.96,Medium,96.55,Placed
STU02028,97.2,6.09,3.52,74.58,91.78,Low,90.91,Placed
STU02029,66.03,5.03,3.17,81.71,61.52,High,83.39,Placed
STU02030,83.13,3.78,3.07,77.94,69.46,Medium,76.63,Placed
STU02031,63.52,5.52,2.98,72.06,52.83,Medium,84.31,Placed
STU02032,79.31,4.05,3.08,71.26,59.26,Medium,82.46,Placed
STU02033,74.95,7.81,3.45,84.68,80.6,Medium,92.74,Placed
STU02034,96.8,5.9,3.43,73.2,88.76,Low,94.37,Placed
STU02035,81.17,8.89,3.78,86.91,84.43,High,93.78,Placed
STU02036,70.03,5.89,3.03,80.61,59.45,Medium,88.51,Placed
STU02037,59.91,3.14,2.62,74.21,50.0,High,68.54,Placed
STU02038,61.5,8.66,3.52,80.34,70.45,Low,97.24,Placed
STU02039,64.69,6.01,3.25,72.76,66.5,Medium,78.26,Placed
STU02040,65.79,2.86,2.84,76.96,55.23,High,74.63,Placed
STU02041,91.58,6.61,3.55,88.66,96.37,Medium,93.66,Placed
STU02042,79.13,4.22,3.14,74.87,67.51,Low,77.76,Placed
STU02043,77.51,8.6,3.78,87.85,90.52,Low,92.87,Placed
STU02044,59.94,5.08,2.96,83.43,59.49,High,89.67,Placed
STU02045,91.99,7.54,3.69,85.96,91.85,Medium,88.98,Placed
STU02046,86.08,1.86,2.67,70.01,75.04,High,74.79,Placed
STU02047,57.91,4.56,2.88,79.75,51.28,Low,90.29,Placed
STU02048,85.44,9.85,3.75,81.35,90.92,Medium,100.0,Placed
STU02049,78.37,8.28,3.63,77.03,75.18,Medium,97.97,Placed
STU02050,58.51,2.44,2.11,69.39,54.74,Low,67.42,Not Placed
STU02051,74.71,3.5,2.7,70.31,67.28,Medium,75.4,Placed
STU02052,75.84,3.97,2.85,72.63,74.17,Medium,80.61,Placed
STU02053,62.13,6.85,3.37,77.36,66.49,High,82.47,Placed
STU02054,95.67,7.81,3.96,85.16,100.0,High,100.0,Placed
STU02055,91.55,7.75,3.7,91.44,86.99,High,98.55,Placed
STU02056,83.77,5.59,3.45,89.76,84.7,High,81.98,Placed
STU02057,74.88,8.3,3.75,93.99,77.41,Medium,100.0,Placed
STU02058,72.71,4.93,3.06,82.13,67.98,Medium,88.83,Placed
STU02059,82.99,2.11,2.6,73.58,72.11,Low,77.47,Placed
STU02060,78.45,6.08,3.31,72.53,89.97,Low,100.0,Placed
STU02061,57.68,9.57,3.54,81.5,74.77,High,99.98,Placed
STU02062,77.04,8.14,3.44,92.08,86.53,Medium,100.0,Placed
STU02063,89.68,6.21,3.58,80.8,82.09,High,93.36,Placed
STU02064,74.75,6.82,3.44,88.81,76.2,High,95.27,Placed
STU02065,57.23,9.38,3.58,83.25,68.34,Medium,96.8,Placed
STU02066,88.81,4.86,3.35,66.84,89.06,Medium,78.81,Placed
STU02067,63.66,3.98,2.91,78.14,57.0,Medium,72.95,Placed
STU02068,66.12,9.8,3.68,90.54,85.25,Low,100.0,Placed
STU02069,62.08,8.77,3.53,82.08,63.17,High,96.63,Placed
STU02070,69.2,3.91,2.81,79.94,70.47,Medium,75.06,Placed
STU02071,87.54,5.17,3.25,70.68,75.39,Medium,86.48,Placed
STU02072,77.33,4.74,3.32,72.93,76.2,High,89.93,Placed
STU02073,63.81,2.34,2.25,68.05,50.0,Low,78.66,Not Placed
STU02074,92.75,9.62,4.0,90.39,100.0,Medium,100.0,Placed
STU02075,92.82,4.64,3.25,85.72,77.4,Low,88.69,Placed
STU02076,92.43,8.88,3.86,89.46,100.0,Low,100.0,Placed
STU02077,65.27,2.7,2.67,66.12,60.4,High,80.9,Placed
STU02078,74.4,5.93,3.03,77.45,68.71,Low,83.34,Placed
STU02079,97.35,1.22,2.77,76.25,80.0,Low,75.64,Placed
STU02080,88.2,7.88,3.63,74.16,94.88,High,97.95,Placed
STU02081,56.17,6.23,2.99,75.7,53.08,Medium,90.58,Placed
STU02082,57.8,6.63,2.99,74.21,54.93,Medium,88.37,Placed
STU02083,74.95,1.47,2.83,70.74,52.93,Medium,78.69,Placed
STU02084,94.1,2.9,3.37,82.88,71.7,Medium,89.56,Placed
STU02085,78.16,1.67,2.37,62.69,56.08,Low,66.77,Placed
STU02086,76.41,3.6,3.02,78.3,72.47,Medium,75.78,Placed
STU02087,59.54,6.65,3.27,82.02,65.92,High,94.03,Placed
STU02088,83.24,6.1,3.49,87.35,69.7,Low,91.37,Placed
STU02089,90.35,6.51,3.48,76.18,83.75,Low,97.16,Placed
STU02090,71.36,5.94,3.18,70.58,62.97,Medium,94.08,Placed
STU02091,88.35,3.46,2.98,77.17,81.22,Low,72.48,Placed
STU02092,96.47,3.2,3.11,75.94,79.08,High,78.36,Placed
STU02093,63.76,2.23,2.36,82.83,50.0,Low,72.44,Not Placed
STU02094,77.5,8.64,3.69,86.59,83.95,Medium,94.08,Placed
STU02095,67.35,6.55,3.02,76.5,72.16,Medium,85.9,Placed
STU02096,89.09,2.68,2.96,74.63,68.59,Low,73.55,Placed
STU02097,79.84,2.59,2.65,65.7,65.06,Low,74.49,Placed
STU02098,82.29,8.86,3.84,88.95,81.99,High,96.32,Placed
STU02099,89.31,7.68,3.64,83.29,96.97,High,98.5,Placed
STU02100,72.03,6.93,3.41,80.58,70.84,Medium,97.52,Placed
STU02101,94.35,4.66,3.53,82.79,80.13,Medium,91.63,Placed
STU02102,77.92,3.36,3.16,79.04,67.1,High,96.31,Placed
STU02103,61.79,9.82,3.27,70.54,72.63,Low,100.0,Placed
STU02104,84.92,8.18,3.62,87.69,91.6,Medium,100.0,Placed
STU02105,89.11,3.72,3.1,72.95,84.73,Medium,83.01,Placed
STU02106,68.62,8.63,3.64,83.02,83.12,High,97.15,Placed
STU02107,91.86,7.83,3.55,89.09,89.69,Medium,100.0,Placed
STU02108,93.96,3.67,3.06,85.66,83.02,Medium,81.71,Placed
STU02109,66.91,4.84,3.0,67.49,71.97,Medium,84.84,Placed
STU02110,97.29,2.67,3.12,77.63,90.02,Medium,80.72,Placed
